Image_ID,Clock_Cycle,Neuron_ID
3,178176,101
3,178220,112
3,178224,113
3,178232,115
3,178272,125
3,178292,130
3,178320,137
3,178340,142
3,178344,143
3,178356,146
3,178360,147
3,178420,12
3,178432,15
3,178436,16
3,178440,17
3,178444,18
3,178452,20
3,178472,25
3,178492,30
3,178516,36
3,178528,39
3,178540,42
3,178548,44
3,178556,46
3,178572,50
3,178584,53
3,178592,55
3,178620,62
3,178644,68
3,178660,72
3,178680,77
3,178688,79
3,178704,83
3,178712,85
3,178796,106
3,178808,109
3,178828,114
3,178836,116
3,178844,118
3,178848,119
3,178860,122
3,178876,126
3,178888,129
3,178924,138
3,178928,139
3,178948,144
3,178968,149
3,178976,1
3,178984,3
3,178992,5
3,179000,7
3,179028,14
3,179060,22
3,179064,23
3,179084,28
3,179160,47
3,179176,51
3,179180,52
3,179208,59
3,179216,61
3,179308,84
3,179316,86
3,179324,88
3,179328,89
3,179368,99
3,179392,105
3,179400,107
3,179404,108
3,179412,110
3,179416,111
3,179440,117
3,179468,124
3,179492,130
3,179536,141
3,179540,142
3,179572,0
3,179616,11
3,179624,13
3,179648,19
3,179656,21
3,179668,24
3,179672,25
3,179676,26
3,179680,27
3,179688,29
3,179692,30
3,179696,31
3,179700,32
3,179720,37
3,179724,38
3,179732,40
3,179744,43
3,179752,45
3,179768,49
3,179772,50
3,179800,57
3,179820,62
3,179828,64
3,179832,65
3,179848,69
3,179852,70
3,179872,75
3,179920,87
3,179980,102
3,179996,106
3,180008,109
3,180020,112
3,180024,113
3,180028,114
3,180032,115
3,180100,132
3,180104,133
3,180112,135
3,180116,136
3,180152,145
3,180164,148
3,180180,2
3,180188,4
3,180192,5
3,180196,6
3,180252,20
3,180304,33
3,180308,34
3,180312,35
3,180364,48
3,180388,54
3,180404,58
3,180424,63
3,180476,76
3,180500,82
3,180516,86
3,180548,94
3,180568,99
3,180600,107
3,180612,110
3,180636,116
3,180644,118
3,180648,119
3,180652,120
3,180684,128
3,180692,130
3,180696,131
3,180708,134
3,180720,137
3,180732,140
3,180740,142
3,180744,143
3,180756,146
3,180760,147
3,180804,8
3,180808,9
3,180812,10
3,180820,12
3,180844,18
3,180872,25
3,180892,30
3,180936,41
3,180940,42
3,180972,50
3,180984,53
3,180992,55
3,180996,56
3,181012,60
3,181016,61
3,181020,62
3,181036,66
3,181040,67
3,181044,68
3,181056,71
3,181060,72
3,181068,74
3,181084,78
3,181096,81
3,181192,105
3,181204,108
3,181216,111
3,181228,114
3,181240,117
3,181256,121
3,181264,123
3,181280,127
3,181324,138
3,181328,139
3,181336,141
3,181348,144
3,181376,1
3,181384,3
3,181392,5
3,181400,7
3,181428,14
3,181516,36
3,181548,44
3,181664,73
3,181688,79
3,181692,80
3,181704,83
3,181716,86
3,181740,92
3,181768,99
3,181796,106
3,181808,109
3,181820,112
3,181824,113
3,181832,115
3,181860,122
3,181872,125
3,181888,129
3,181892,130
3,181940,142
3,181952,145
3,181964,148
3,181968,149
3,181972,0
3,182016,11
3,182024,13
3,182032,15
3,182036,16
3,182040,17
3,182072,25
3,182092,30
3,182128,39
3,182156,46
3,182160,47
3,182172,50
3,182220,62
3,182228,64
3,182232,65
3,182248,69
3,182252,70
3,182280,77
3,182308,84
3,182312,85
3,182324,88
3,182328,89
3,182336,91
3,182356,96
3,182364,98
3,182372,100
3,182384,103
3,182388,104
3,182412,110
3,182428,114
3,182436,116
3,182444,118
3,182448,119
3,182468,124
3,182476,126
3,182500,132
3,182512,135
3,182516,136
3,182560,147
3,182580,2
3,182592,5
3,182596,6
3,182776,51
3,182780,52
3,182812,60
3,182824,63
3,182840,67
3,182872,75
3,182876,76
3,182884,78
3,182896,81
3,182900,82
3,182916,86
3,182920,87
3,182932,90
3,182944,93
3,182952,95
3,182968,99
3,183000,107
3,183016,111
3,183040,117
3,183052,120
3,183084,128
3,183092,130
3,183096,131
3,183104,133
3,183108,134
3,183120,137
3,183124,138
3,183128,139
3,183132,140
3,183140,142
3,183144,143
3,183148,144
3,183156,146
3,183184,3
3,183188,4
3,183204,8
3,183208,9
3,183212,10
3,183220,12
3,183228,14
3,183272,25
3,183292,30
3,183372,50
3,183408,59
3,183416,61
3,183420,62
3,183444,68
3,183456,71
3,183460,72
3,183488,79
3,183504,83
3,183548,94
3,183560,97
3,183576,101
3,183580,102
3,183592,105
3,183596,106
3,183604,108
3,183608,109
3,183620,112
3,183624,113
3,183628,114
3,183656,121
3,183664,123
3,183736,141
3,183752,145
3,183764,148
3,183776,1
3,183792,5
3,183800,7
3,183884,28
3,183900,32
3,183932,40
3,183952,45
3,184000,57
3,184036,66
3,184068,74
3,184092,80
3,184112,85
3,184116,86
3,184140,92
3,184168,99
3,184232,115
3,184248,119
3,184288,129
3,184292,130
3,184340,142
3,184368,149
3,184372,0
3,184416,11
3,184424,13
3,184448,19
3,184456,21
3,184460,22
3,184464,23
3,184468,24
3,184472,25
3,184476,26
3,184480,27
3,184488,29
3,184492,30
3,184520,37
3,184524,38
3,184568,49
3,184572,50
3,184588,54
3,184620,62
3,184680,77
3,184708,84
3,184724,88
3,184736,91
3,184756,96
3,184764,98
3,184772,100
3,184788,104
3,184812,110
3,184828,114
3,184836,116
3,184844,118
3,184860,122
3,184872,125
3,184880,127
3,184992,5
3,185032,15
3,185036,16
3,185040,17
3,185044,18
3,185052,20
3,185096,31
3,185144,43
3,185164,48
3,185192,55
3,185204,58
3,185264,73
3,185276,76
3,185284,78
3,185296,81
3,185300,82
3,185316,86
3,185328,89
3,185368,99
3,185396,106
3,185400,107
3,185416,111
3,185440,117
3,185468,124
3,185476,126
3,185492,130
3,185516,136
3,185540,142
3,185580,2
3,185672,25
3,185684,28
3,185692,30
3,185704,33
3,185708,34
3,185756,46
3,185760,47
3,185772,50
3,185776,51
3,185780,52
3,185784,53
3,185796,56
3,185808,59
3,185820,62
3,185828,64
3,185832,65
3,185848,69
3,185852,70
3,185984,103
3,185992,105
3,186004,108
3,186008,109
3,186020,112
3,186024,113
3,186028,114
3,186032,115
3,186048,119
3,186100,132
3,186112,135
3,186120,137
3,186132,140
3,186160,147
3,186192,5
3,186248,19
3,186256,21
3,186260,22
3,186268,24
3,186312,35
3,186316,36
3,186336,41
3,186340,42
3,186348,44
3,186352,45
3,186400,57
3,186412,60
3,186424,63
3,186436,66
3,186440,67
3,186472,75
3,186516,86
3,186520,87
3,186568,99
3,186612,110
3,186636,116
3,186644,118
3,186652,120
3,186664,123
3,186692,130
3,186696,131
3,186704,133
3,186708,134
3,186724,138
3,186728,139
3,186740,142
3,186744,143
3,186748,144
3,186752,145
3,186756,146
3,186784,3
3,186788,4
3,186796,6
3,186804,8
3,186808,9
3,186812,10
3,186820,12
3,186828,14
3,186872,25
3,186876,26
3,186892,30
3,186920,37
3,186924,38
3,186928,39
3,186932,40
3,186968,49
3,186972,50
3,186988,54
3,187016,61
3,187020,62
3,187044,68
3,187056,71
3,187060,72
3,187064,73
3,187068,74
3,187088,79
3,187196,106
3,187200,107
3,187216,111
3,187228,114
3,187240,117
3,187256,121
3,187284,128
3,187288,129
3,187316,136
3,187336,141
3,187364,148
3,187368,149
3,187372,0
3,187376,1
3,187392,5
3,187400,7
3,187416,11
3,187496,31
3,187500,32
3,187544,43
3,187716,86
3,187768,99
3,187792,105
3,187804,108
3,187808,109
3,187820,112
3,187824,113
3,187832,115
3,187848,119
3,187860,122
3,187868,124
3,187872,125
3,187876,126
3,187892,130
3,187940,142
3,187980,2
3,188024,13
3,188072,25
3,188080,27
3,188088,29
3,188092,30
3,188172,50
3,188220,62
3,188228,64
3,188248,69
3,188252,70
3,188292,80
3,188304,83
3,188312,85
3,188332,90
3,188344,93
3,188360,97
3,188428,114
3,188480,127
3,188512,135
3,188520,137
3,188532,140
3,188560,147
3,188592,5
3,188596,6
3,188664,23
3,188804,58
3,188812,60
3,188832,65
3,188836,66
3,188840,67
3,188900,82
3,188916,86
3,188952,95
3,188968,99
3,188976,101
3,188980,102
3,189012,110
3,189036,116
3,189044,118
3,189092,130
3,189096,131
3,189100,132
3,189124,138
3,189128,139
3,189140,142
3,189144,143
3,189148,144
3,189152,145
3,189156,146
3,189184,3
3,189188,4
3,189204,8
3,189208,9
3,189212,10
3,189220,12
3,189228,14
3,189272,25
3,189292,30
3,189364,48
3,189372,50
3,189416,61
3,189420,62
3,189424,63
3,189444,68
3,189456,71
3,189460,72
3,189464,73
3,189468,74
3,189472,75
3,189476,76
3,189480,77
3,189484,78
3,189496,81
3,189508,84
3,189524,88
3,189528,89
3,189540,92
3,189548,94
3,189564,98
3,189572,100
3,189596,106
3,189616,111
3,189628,114
3,189640,117
3,189652,120
3,189704,133
3,189708,134
3,189716,136
3,189736,141
3,189764,148
3,189768,149
3,189772,0
3,189776,1
3,189792,5
3,189800,7
3,189816,11
3,189992,55
3,189996,56
3,190052,70
3,190088,79
3,190104,83
3,190116,86
3,190120,87
3,190136,91
3,190156,96
3,190168,99
3,190200,107
3,190256,121
3,190264,123
3,190284,128
3,190288,129
3,190292,130
3,190312,135
3,190320,137
3,190340,142
3,190360,147
3,190380,2
3,190424,13
3,190472,25
3,190492,30
3,190556,46
3,190560,47
3,190572,50
3,190576,51
3,190580,52
3,190584,53
3,190620,62
3,190628,64
3,190648,69
3,190692,80
3,190700,82
3,190712,85
3,190732,90
3,190744,93
3,190760,97
3,190780,102
3,190784,103
3,190788,104
3,190804,108
3,190808,109
3,190824,113
3,190828,114
3,190832,115
3,190860,122
3,190868,124
3,190872,125
3,190876,126
3,190880,127
3,190932,140
3,190992,5
3,191032,15
3,191036,16
3,191040,17
3,191044,18
3,191152,45
3,191200,57
3,191208,59
3,191232,65
3,191272,75
3,191276,76
3,191284,78
3,191296,81
3,191308,84
3,191316,86
3,191324,88
3,191352,95
3,191368,99
3,191376,101
3,191392,105
3,191420,112
3,191448,119
3,191492,130
3,191540,142
3,191596,6
3,191672,25
3,191692,30
3,191704,33
3,191708,34
3,191716,36
3,191740,42
3,191768,49
3,191772,50
3,191788,54
3,191812,60
3,191820,62
3,191836,66
3,191840,67
3,191844,68
3,191856,71
3,191880,77
3,191928,89
3,191940,92
3,191948,94
3,192012,110
3,192028,114
3,192036,116
3,192044,118
3,192052,120
3,192096,131
3,192100,132
3,192104,133
3,192108,134
3,192124,138
3,192128,139
3,192144,143
3,192148,144
3,192152,145
3,192156,146
3,192192,5
3,192208,9
3,192212,10
3,192220,12
3,192260,22
3,192284,28
3,192312,35
3,192320,37
3,192324,38
3,192328,39
3,192332,40
3,192336,41
3,192348,44
3,192424,63
3,192460,72
3,192464,73
3,192468,74
3,192516,86
3,192564,98
3,192568,99
3,192572,100
3,192596,106
3,192600,107
3,192616,111
3,192640,117
3,192656,121
3,192664,123
3,192684,128
3,192688,129
3,192692,130
3,192712,135
3,192716,136
3,192736,141
3,192740,142
3,192764,148
3,192768,149
3,192784,3
3,192788,4
3,192800,7
3,192804,8
3,192816,11
3,192828,14
3,192872,25
3,192892,30
3,192896,31
3,192900,32
3,192944,43
3,192972,50
3,192996,56
3,193016,61
3,193020,62
3,193028,64
3,193052,70
3,193192,105
3,193204,108
3,193208,109
3,193220,112
3,193224,113
3,193228,114
3,193232,115
3,193248,119
3,193320,137
3,193360,147
3,193372,0
3,193376,1
3,193392,5
3,193424,13
3,193564,48
3,193592,55
3,193648,69
3,193716,86
3,193768,99
3,193860,122
3,193868,124
3,193872,125
3,193892,130
3,193932,140
3,193940,142
3,193980,2
3,193996,6
3,194072,25
3,194092,30
3,194172,50
3,194204,58
3,194220,62
3,194232,65
3,194288,79
3,194304,83
3,194336,91
3,194356,96
3,194428,114
3,194480,127
3,194524,138
3,194556,146
3,194592,5
3,194608,9
3,194612,10
3,194620,12
3,194652,20
3,194668,24
3,194812,60
3,194836,66
3,194840,67
3,194844,68
3,194856,71
3,194860,72
3,194868,74
3,194892,80
3,194900,82
3,194912,85
3,194916,86
3,194920,87
3,194960,97
3,194968,99
3,194980,102
3,195012,110
3,195036,116
3,195044,118
3,195076,126
3,195092,130
3,195104,133
3,195128,139
3,195136,141
3,195140,142
3,195144,143
3,195148,144
3,195152,145
3,195184,3
3,195188,4
3,195200,7
3,195204,8
3,195216,11
3,195228,14
3,195272,25
3,195292,30
3,195352,45
3,195360,47
3,195372,50
3,195384,53
3,195416,61
3,195420,62
3,195424,63
3,195428,64
3,195448,69
3,195452,70
3,195464,73
3,195472,75
3,195476,76
3,195480,77
3,195484,78
3,195496,81
3,195508,84
3,195524,88
3,195528,89
3,195532,90
3,195540,92
3,195544,93
3,195548,94
3,195552,95
3,195576,101
3,195584,103
3,195588,104
3,195628,114
3,195640,117
3,195652,120
3,195696,131
3,195700,132
3,195708,134
3,195712,135
3,195716,136
3,195720,137
3,195732,140
3,195760,147
3,195764,148
3,195768,149
3,195772,0
3,195776,1
3,195792,5
3,195824,13
3,195848,19
3,195856,21
3,195956,46
3,195976,51
3,195980,52
3,196000,57
3,196008,59
3,196032,65
3,196088,79
3,196104,83
3,196116,86
3,196164,98
3,196168,99
3,196172,100
3,196216,111
3,196256,121
3,196264,123
3,196284,128
3,196288,129
3,196292,130
3,196340,142
3,196396,6
3,196472,25
3,196476,26
3,196492,30
3,196568,49
3,196572,50
3,196620,62
3,196644,68
3,196656,71
3,196660,72
3,196668,74
3,196692,80
3,196736,91
3,196756,96
3,196792,105
3,196796,106
3,196800,107
3,196804,108
3,196808,109
3,196820,112
3,196824,113
3,196828,114
3,196832,115
3,196848,119
3,196860,122
3,196872,125
3,196880,127
3,196924,138
3,196928,139
3,196952,145
3,196956,146
3,196980,2
3,196992,5
3,197108,34
3,197112,35
3,197116,36
3,197140,42
3,197148,44
3,197196,56
3,197212,60
3,197236,66
3,197240,67
3,197248,69
3,197252,70
3,197316,86
3,197320,87
3,197360,97
3,197368,99
3,197380,102
3,197412,110
3,197468,124
3,197476,126
3,197492,130
3,197504,133
3,197516,136
3,197532,140
3,197540,142
3,197544,143
3,197548,144
3,197608,9
3,197612,10
3,197620,12
3,197664,23
3,197672,25
3,197692,30
3,197704,33
3,197724,38
3,197728,39
3,197736,41
3,197772,50
3,197816,61
3,197820,62
3,197824,63
3,197864,73
3,197912,85
3,197932,90
3,198028,114
3,198036,116
3,198040,117
3,198044,118
3,198096,131
3,198112,135
3,198120,137
3,198136,141
3,198160,147
3,198164,148
3,198168,149
3,198184,3
3,198188,4
3,198192,5
3,198204,8
3,198216,11
3,198228,14
3,198280,27
3,198320,37
3,198332,40
3,198388,54
3,198392,55
3,198428,64
3,198516,86
3,198540,92
3,198544,93
3,198548,94
3,198568,99
3,198576,101
3,198584,103
3,198692,130
3,198740,142
3,198772,0
3,198776,1
3,198796,6
3,198800,7
3,198824,13
3,198872,25
3,198892,30
3,198900,32
3,198964,48
3,198972,50
3,199004,58
3,199020,62
3,199032,65
3,199076,76
3,199096,81
3,199100,82
3,199152,95
3,199188,104
3,199216,111
3,199228,114
3,199252,120
3,199308,134
3,199380,2
3,199392,5
3,199612,60
3,199640,67
3,199644,68
3,199648,69
3,199652,70
3,199656,71
3,199660,72
3,199668,74
3,199672,75
3,199680,77
3,199684,78
3,199708,84
3,199716,86
3,199724,88
3,199728,89
3,199736,91
3,199764,98
3,199768,99
3,199772,100
3,199800,107
3,199856,121
3,199864,123
3,199884,128
3,199892,130
3,199900,132
3,199924,138
3,199928,139
3,199940,142
3,199952,145
3,199956,146
3,200008,9
3,200012,10
3,200020,12
3,200040,17
3,200072,25
3,200088,29
3,200092,30
3,200096,31
3,200144,43
3,200152,45
3,200160,47
3,200172,50
3,200184,53
3,200208,59
3,200216,61
3,200220,62
3,200224,63
3,200228,64
3,200236,66
3,200264,73
3,200288,79
3,200292,80
3,200304,83
3,200312,85
3,200320,87
3,200356,96
3,200360,97
3,200380,102
3,200396,106
3,200404,108
3,200428,114
3,200488,129
3,200512,135
3,200516,136
3,200520,137
3,200532,140
3,200536,141
3,200544,143
3,200548,144
3,200560,147
3,200588,4
3,200592,5
3,200604,8
3,200616,11
3,200628,14
3,200776,51
3,200780,52
3,200832,65
3,200916,86
3,200932,90
3,200940,92
3,200944,93
3,200948,94
3,200968,99
3,200976,101
3,200984,103
3,200988,104
3,200992,105
3,201008,109
3,201020,112
3,201024,113
3,201032,115
3,201048,119
3,201080,127
3,201092,130
3,201140,142
3,201164,148
3,201168,149
3,201176,1
3,201184,3
3,201200,7
3,201224,13
3,201272,25
3,201292,30
3,201356,46
3,201372,50
3,201420,62
3,201456,71
3,201500,82
3,201552,95
3,201628,114
3,201672,125
3,201772,0
3,201792,5
3,201796,6
3,201844,18
3,202000,57
3,202076,76
3,202116,86
3,202136,91
3,202164,98
3,202168,99
3,202172,100
3,202212,110
3,202260,122
3,202292,130
3,202340,142
3,202380,2
3,202408,9
3,202420,12
3,202472,25
3,202492,30
3,202572,50
3,202612,60
3,202620,62
3,202640,67
3,202644,68
3,202648,69
3,202652,70
3,202660,72
3,202664,73
3,202668,74
3,202828,114
3,202836,116
3,202844,118
3,202876,126
3,202956,146
3,202988,4
3,202992,5
3,203004,8
3,203012,10
3,203016,11
3,203028,14
3,203168,49
3,203196,56
3,203216,61
3,203224,63
3,203228,64
3,203232,65
3,203236,66
3,203256,71
3,203272,75
3,203280,77
3,203284,78
3,203296,81
3,203308,84
3,203316,86
3,203324,88
3,203332,90
3,203344,93
3,203356,96
3,203360,97
3,203368,99
3,203380,102
3,203384,103
3,203440,117
3,203492,130
3,203504,133
3,203512,135
3,203516,136
3,203520,137
3,203524,138
3,203528,139
3,203540,142
3,203544,143
3,203548,144
3,203552,145
3,203560,147
3,203672,25
3,203692,30
3,203712,35
3,203716,36
3,203724,38
3,203736,41
3,203748,44
3,203764,48
3,203772,50
3,203788,54
3,203792,55
3,203804,58
3,203820,62
3,203912,85
3,203928,89
3,203940,92
3,203948,94
3,203952,95
3,203976,101
3,203988,104
3,204000,107
3,204016,111
3,204028,114
3,204052,120
3,204068,124
3,204096,131
3,204132,140
3,204136,141
3,204172,0
3,204176,1
3,204184,3
3,204192,5
3,204196,6
3,204200,7
3,204224,13
3,204232,15
3,204308,34
3,204328,39
3,204340,42
3,204516,86
3,204536,91
3,204564,98
3,204568,99
3,204572,100
3,204604,108
3,204692,130
3,204740,142
3,204764,148
3,204780,2
3,204808,9
3,204820,12
3,204892,30
3,204900,32
3,204932,40
3,204972,50
3,205020,62
3,205040,67
3,205052,70
3,205064,73
3,205196,106
3,205228,114
3,205368,149
3,205392,5
3,205404,8
3,205416,11
3,205428,14
3,205448,19
3,205472,25
3,205504,33
3,205612,60
3,205644,68
3,205648,69
3,205692,80
3,205716,86
3,205732,90
3,205760,97
3,205768,99
3,205780,102
3,205784,103
3,205892,130
3,205908,134
3,205940,142
3,205972,0
3,205988,4
3,206012,10
3,206036,16
3,206060,22
3,206092,30
3,206096,31
3,206172,50
3,206184,53
3,206220,62
3,206228,64
3,206256,71
3,206260,72
3,206268,74
3,206320,87
3,206428,114
3,206432,115
3,206456,121
3,206576,1
3,206584,3
3,206592,5
3,206596,6
3,206600,7
3,206624,13
3,206672,25
3,206684,28
3,206720,37
3,206744,43
3,206756,46
3,206816,61
3,206824,63
3,206832,65
3,206836,66
3,206888,79
3,206900,82
3,206904,83
3,206916,86
3,206944,93
3,206952,95
3,206956,96
3,206968,99
3,206976,101
3,206988,104
3,207092,130
3,207140,142
3,207156,146
3,207180,2
3,207208,9
3,207220,12
3,207256,21
3,207268,24
3,207292,30
3,207352,45
3,207360,47
3,207372,50
3,207408,59
3,207412,60
3,207420,62
3,207440,67
3,207444,68
3,207448,69
3,207452,70
3,207464,73
3,207476,76
3,207540,92
3,207548,94
3,207564,98
3,207572,100
3,207592,105
3,207624,113
3,207628,114
3,207648,119
3,207684,128
3,207700,132
3,207712,135
3,207716,136
3,207720,137
3,207724,138
3,207728,139
3,207744,143
3,207748,144
3,207752,145
3,207760,147
3,207792,5
3,207804,8
3,207816,11
3,207828,14
3,207872,25
3,207968,49
3,207976,51
3,207980,52
3,207996,56
3,208000,57
3,208028,64
3,208056,71
3,208060,72
3,208068,74
3,208072,75
3,208080,77
3,208084,78
3,208096,81
3,208108,84
3,208112,85
3,208116,86
3,208124,88
3,208132,90
3,208136,91
3,208168,99
3,208208,109
3,208212,110
3,208220,112
3,208236,116
3,208240,117
3,208264,123
3,208288,129
3,208292,130
3,208332,140
3,208336,141
3,208340,142
3,208364,148
3,208492,30
3,208512,35
3,208564,48
3,208572,50
3,208592,55
3,208604,58
3,208616,61
3,208620,62
3,208624,63
3,208632,65
3,208636,66
3,208744,93
3,208760,97
3,208776,101
3,208780,102
3,208784,103
3,208828,114
3,208844,118
3,208968,149
3,208972,0
3,208976,1
3,208988,4
3,208992,5
3,208996,6
3,209012,10
3,209108,34
3,209116,36
3,209128,39
3,209148,44
3,209188,54
3,209248,69
3,209316,86
3,209340,92
3,209352,95
3,209356,96
3,209368,99
3,209388,104
3,209492,130
3,209540,142
3,209556,146
3,209584,3
3,209600,7
3,209624,13
3,209652,20
3,209672,25
3,209692,30
3,209724,38
3,209736,41
3,209772,50
3,209820,62
3,209852,70
3,209888,79
3,209892,80
3,209948,94
3,209964,98
3,209972,100
3,210000,107
3,210016,111
3,210028,114
3,210180,2
3,210192,5
3,210204,8
3,210208,9
3,210216,11
3,210220,12
3,210228,14
3,210300,32
3,210304,33
3,210332,40
3,210340,42
3,210356,46
3,210412,60
3,210440,67
3,210444,68
3,210460,72
3,210464,73
3,210516,86
3,210568,99
3,210672,125
3,210692,130
3,210740,142
3,210872,25
3,210892,30
3,210896,31
3,210944,43
3,210972,50
3,211020,62
3,211024,63
3,211028,64
3,211036,66
3,211056,71
3,211068,74
3,211128,89
3,211132,90
3,211136,91
3,211144,93
3,211160,97
3,211180,102
3,211204,108
3,211228,114
3,211348,144
3,211372,0
3,211376,1
3,211388,4
3,211392,5
3,211396,6
3,211412,10
3,211424,13
3,211464,23
3,211476,26
3,211480,27
3,211520,37
3,211560,47
3,211584,53
3,211616,61
3,211632,65
3,211648,69
3,211652,70
3,211700,82
3,211716,86
3,211720,87
3,211740,92
3,211752,95
3,211756,96
3,211768,99
3,211776,101
3,211784,103
3,211796,106
3,211860,122
3,211880,127
3,211892,130
3,211912,135
3,211916,136
3,211920,137
3,211924,138
3,211928,139
3,211940,142
3,211952,145
3,211984,3
3,212000,7
3,212072,25
3,212092,30
3,212116,36
3,212152,45
3,212172,50
3,212176,51
3,212200,57
3,212208,59
3,212212,60
3,212220,62
3,212240,67
3,212260,72
3,212296,81
3,212304,83
3,212348,94
3,212364,98
3,212372,100
3,212388,104
3,212428,114
3,212432,115
3,212448,119
3,212468,124
3,212476,126
3,212496,131
3,212504,133
3,212536,141
3,212544,143
3,212560,147
3,212564,148
3,212580,2
3,212592,5
3,212628,14
3,212708,34
3,212724,38
3,212748,44
3,212764,48
3,212768,49
3,212780,52
3,212792,55
3,212796,56
3,212804,58
3,212828,64
3,212844,68
3,212856,71
3,212864,73
3,212872,75
3,212876,76
3,212880,77
3,212908,84
3,212916,86
3,212924,88
3,212944,93
3,212968,99
3,212992,105
3,213024,113
3,213052,120
3,213092,130
3,213132,140
3,213140,142
3,213204,8
3,213208,9
3,213216,11
3,213220,12
3,213272,25
3,213292,30
3,213300,32
3,213312,35
3,213336,41
3,213372,50
3,213388,54
3,213420,62
3,213424,63
3,213436,66
3,213468,74
3,213484,78
3,213512,85
3,213532,90
3,213536,91
3,213560,97
3,213580,102
3,213608,109
3,213628,114
3,213756,146
3,213768,149
3,213792,5
3,213796,6
3,213800,7
3,213812,10
3,213824,13
3,213904,33
3,213940,42
3,213956,46
3,214116,86
3,214140,92
3,214152,95
3,214156,96
3,214168,99
3,214176,101
3,214184,103
3,214220,112
3,214236,116
3,214240,117
3,214284,128
3,214292,130
3,214340,142
3,214372,0
3,214376,1
3,214384,3
3,214388,4
3,214472,25
3,214488,29
3,214492,30
3,214496,31
3,214528,39
3,214532,40
3,214572,50
3,214616,61
3,214620,62
3,214632,65
3,214764,98
3,214828,114
3,214856,121
3,214900,132
3,214980,2
3,214992,5
3,215028,14
3,215144,43
3,215184,53
3,215248,69
3,215252,70
3,215288,79
3,215316,86
3,215348,94
3,215368,99
3,215372,100
3,215388,104
3,215412,110
3,215492,130
3,215508,134
3,215540,142
3,215604,8
3,215608,9
3,215616,11
3,215620,12
3,215672,25
3,215692,30
3,215716,36
3,215720,37
3,215772,50
3,215812,60
3,215820,62
3,215840,67
3,215860,72
3,215892,80
3,215928,89
3,215932,90
3,215944,93
3,215960,97
3,216028,114
3,216088,129
3,216148,144
3,216192,5
3,216224,13
3,216240,17
3,216244,18
3,216300,32
3,216304,33
3,216308,34
3,216312,35
3,216324,38
3,216332,40
3,216336,41
3,216340,42
3,216348,44
3,216352,45
3,216360,47
3,216376,51
3,216424,63
3,216428,64
3,216436,66
3,216444,68
3,216456,71
3,216464,73
3,216468,74
3,216516,86
3,216520,87
3,216536,91
3,216568,99
3,216580,102
3,216584,103
3,216596,106
3,216600,107
3,216604,108
3,216644,118
3,216648,119
3,216664,123
3,216672,125
3,216692,130
3,216712,135
3,216716,136
3,216720,137
3,216724,138
3,216728,139
3,216740,142
3,216752,145
3,216776,1
3,216872,25
3,216892,30
3,216896,31
3,216928,39
3,216964,48
3,216972,50
3,217000,57
3,217016,61
3,217020,62
3,217032,65
3,217048,69
3,217052,70
3,217076,76
3,217100,82
3,217104,83
3,217140,92
3,217152,95
3,217156,96
3,217164,98
3,217176,101
3,217192,105
3,217216,111
3,217224,113
3,217228,114
3,217232,115
3,217240,117
3,217252,120
3,217260,122
3,217280,127
3,217304,133
3,217332,140
3,217336,141
3,217344,143
3,217356,146
3,217360,147
3,217364,148
3,217368,149
3,217372,0
3,217388,4
3,217392,5
3,217396,6
3,217400,7
3,217412,10
3,217544,43
3,217568,49
3,217580,52
3,217592,55
3,217596,56
3,217604,58
3,217608,59
3,217612,60
3,217640,67
3,217660,72
3,217672,75
3,217680,77
3,217696,81
3,217708,84
3,217712,85
3,217716,86
3,217724,88
3,217748,94
3,217768,99
3,217772,100
3,217788,104
3,217820,112
3,217868,124
3,217876,126
3,217892,130
3,217940,142
3,217980,2
3,217984,3
3,218028,14
3,218032,15
3,218056,21
3,218072,25
3,218092,30
3,218120,37
3,218156,46
3,218172,50
3,218184,53
3,218188,54
3,218220,62
3,218284,78
3,218288,79
3,218292,80
3,218332,90
3,218344,93
3,218360,97
3,218412,110
3,218428,114
3,218496,131
3,218500,132
3,218592,5
3,218604,8
3,218608,9
3,218616,11
3,218620,12
3,218660,22
3,218708,34
3,218752,45
3,218916,86
3,218920,87
3,218928,89
3,218936,91
3,218968,99
3,218980,102
3,218984,103
3,219008,109
3,219036,116
3,219056,121
3,219084,128
3,219092,130
3,219140,142
3,219148,144
3,219172,0
3,219176,1
3,219224,13
3,219272,25
3,219292,30
3,219300,32
3,219312,35
3,219316,36
3,219324,38
3,219332,40
3,219336,41
3,219340,42
3,219348,44
3,219360,47
3,219372,50
3,219376,51
3,219420,62
3,219436,66
3,219444,68
3,219456,71
3,219540,92
3,219552,95
3,219556,96
3,219564,98
3,219576,101
3,219628,114
3,219788,4
3,219792,5
3,219796,6
3,219800,7
3,219812,10
3,219848,19
3,219896,31
3,219904,33
3,219928,39
3,220024,63
3,220028,64
3,220068,74
3,220104,83
3,220116,86
3,220168,99
3,220172,100
3,220188,104
3,220292,130
3,220308,134
3,220340,142
3,220380,2
3,220384,3
3,220408,9
3,220428,14
3,220436,16
3,220468,24
3,220472,25
3,220484,28
3,220492,30
3,220520,37
3,220544,43
3,220572,50
3,220620,62
3,220664,73
3,220676,76
3,220732,90
3,220744,93
3,220748,94
3,220760,97
3,220828,114
3,220888,129
3,220916,136
3,220928,139
3,220992,5
3,221020,12
